President,Date,Approve,Disapprove,Inaug,Days,Inflation,Unemployment Rate,Real GDP Growth (%)
Obama,2013-08-14,46,47,1/20/2009,1667,,,
Obama,2013-08-15,45,47,1/20/2009,1668,,,
Obama,2013-08-16,46,45,1/20/2009,1669,,,
Obama,2013-08-17,46,45,1/20/2009,1670,,,
Obama,2013-08-18,48,43,1/20/2009,1671,,,
Obama,2013-08-19,47,45,1/20/2009,1672,,,
Obama,2013-08-20,46,46,1/20/2009,1673,,,
Obama,2013-08-21,47,46,1/20/2009,1674,,,
Obama,2013-08-22,48,44,1/20/2009,1675,,,
Obama,2013-08-23,49,43,1/20/2009,1676,,,
Obama,2013-08-24,47,46,1/20/2009,1677,,,
Obama,2013-08-25,45,47,1/20/2009,1678,,,
Obama,2013-08-26,42,49,1/20/2009,1679,,,
Obama,2013-08-27,44,48,1/20/2009,1680,,,
Obama,2013-08-28,45,47,1/20/2009,1681,,,
Obama,2013-08-29,46,47,1/20/2009,1682,,,
Obama,2013-08-30,45,47,1/20/2009,1683,,,
Obama,2013-08-31,45,48,1/20/2009,1684,,,3.5
Obama,2013-09-01,43,48,1/20/2009,1685,234.149,7.2,
Obama,2013-09-02,44,47,1/20/2009,1686,,,
Obama,2013-09-03,43,49,1/20/2009,1687,,,
Obama,2013-09-04,45,48,1/20/2009,1688,,,
Obama,2013-09-05,43,49,1/20/2009,1689,,,
Obama,2013-09-06,43,48,1/20/2009,1690,,,
Obama,2013-09-07,42,48,1/20/2009,1691,,,
Obama,2013-09-08,43,48,1/20/2009,1692,,,
Obama,2013-09-09,43,48,1/20/2009,1693,,,
Obama,2013-09-10,45,47,1/20/2009,1694,,,
Obama,2013-09-11,44,47,1/20/2009,1695,,,
Obama,2013-09-12,45,47,1/20/2009,1696,,,
Obama,2013-09-13,44,46,1/20/2009,1697,,,
Obama,2013-09-14,44,46,1/20/2009,1698,,,
Obama,2013-09-15,45,45,1/20/2009,1699,,,
Obama,2013-09-16,45,46,1/20/2009,1700,,,
Obama,2013-09-17,45,47,1/20/2009,1701,,,
Obama,2013-09-18,45,47,1/20/2009,1702,,,
Obama,2013-09-19,44,47,1/20/2009,1703,,,
Obama,2013-09-20,45,45,1/20/2009,1704,,,
Obama,2013-09-21,47,45,1/20/2009,1705,,,
Obama,2013-09-22,45,47,1/20/2009,1706,,,
Obama,2013-09-23,46,47,1/20/2009,1707,,,
Obama,2013-09-24,46,47,1/20/2009,1708,,,
Obama,2013-09-25,47,46,1/20/2009,1709,,,
Obama,2013-09-26,44,49,1/20/2009,1710,,,
Obama,2013-09-27,43,50,1/20/2009,1711,,,
Obama,2013-09-28,43,50,1/20/2009,1712,,,
Obama,2013-09-29,44,48,1/20/2009,1713,,,
Obama,2013-09-30,45,48,1/20/2009,1714,,,3.5
Obama,2013-10-01,45,48,1/20/2009,1715,233.546,7.2,
Obama,2013-10-02,44,50,1/20/2009,1716,,,
Obama,2013-10-03,41,52,1/20/2009,1717,,,
Obama,2013-10-04,41,52,1/20/2009,1718,,,
Obama,2013-10-05,43,49,1/20/2009,1719,,,
Obama,2013-10-06,45,49,1/20/2009,1720,,,
Obama,2013-10-07,46,48,1/20/2009,1721,,,
Obama,2013-10-08,44,51,1/20/2009,1722,,,
Obama,2013-10-09,43,50,1/20/2009,1723,,,
Obama,2013-10-10,43,51,1/20/2009,1724,,,
Obama,2013-10-10,43,51,1/20/2009,1724,,,
Obama,2013-10-11,42,52,1/20/2009,1725,,,
Obama,2013-10-12,41,53,1/20/2009,1726,,,
Obama,2013-10-13,41,53,1/20/2009,1727,,,
Obama,2013-10-14,42,51,1/20/2009,1728,,,
Obama,2013-10-15,43,51,1/20/2009,1729,,,
Obama,2013-10-16,42,52,1/20/2009,1730,,,
Obama,2013-10-17,43,50,1/20/2009,1731,,,
Obama,2013-10-18,42,51,1/20/2009,1732,,,
Obama,2013-10-19,44,50,1/20/2009,1733,,,
Obama,2013-10-20,43,51,1/20/2009,1734,,,
Obama,2013-10-21,44,50,1/20/2009,1735,,,
Obama,2013-10-22,43,51,1/20/2009,1736,,,
Obama,2013-10-23,43,50,1/20/2009,1737,,,
Obama,2013-10-24,42,52,1/20/2009,1738,,,
Obama,2013-10-25,42,51,1/20/2009,1739,,,
Obama,2013-10-26,44,50,1/20/2009,1740,,,
Obama,2013-10-27,44,49,1/20/2009,1741,,,
Obama,2013-10-28,44,49,1/20/2009,1742,,,
Obama,2013-10-29,42,50,1/20/2009,1743,,,
Obama,2013-10-30,41,51,1/20/2009,1744,,,
Obama,2013-11-01,41,51,1/20/2009,1746,233.069,6.9,
Obama,2013-11-02,40,53,1/20/2009,1747,,,
Obama,2013-11-03,40,53,1/20/2009,1748,,,
Obama,2013-11-04,39,53,1/20/2009,1749,,,
Obama,2013-11-05,40,53,1/20/2009,1750,,,
Obama,2013-11-06,42,51,1/20/2009,1751,,,
Obama,2013-11-07,43,50,1/20/2009,1752,,,
Obama,2013-11-08,42,51,1/20/2009,1753,,,
Obama,2013-11-09,41,53,1/20/2009,1754,,,
Obama,2013-11-10,40,54,1/20/2009,1755,,,
Obama,2013-11-11,40,54,1/20/2009,1756,,,
Obama,2013-11-12,42,52,1/20/2009,1757,,,
Obama,2013-11-13,42,52,1/20/2009,1758,,,
Obama,2013-11-14,42,52,1/20/2009,1759,,,
Obama,2013-11-15,40,53,1/20/2009,1760,,,
Obama,2013-11-16,41,53,1/20/2009,1761,,,
Obama,2013-11-17,41,53,1/20/2009,1762,,,
Obama,2013-11-18,41,53,1/20/2009,1763,,,
Obama,2013-11-19,40,53,1/20/2009,1764,,,
Obama,2013-11-21,39,54,1/20/2009,1766,,,
Obama,2013-11-22,40,53,1/20/2009,1767,,,
Obama,2013-11-23,39,53,1/20/2009,1768,,,
Obama,2013-11-24,41,52,1/20/2009,1769,,,
Obama,2013-11-25,42,52,1/20/2009,1770,,,
Obama,2013-11-26,44,51,1/20/2009,1771,,,
Obama,2013-11-27,42,52,1/20/2009,1772,,,
Obama,2013-11-29,42,51,1/20/2009,1774,,,
Obama,2013-11-30,42,52,1/20/2009,1775,,,3.5
Obama,2013-12-01,41,52,1/20/2009,1776,233.049,6.7,
Obama,2013-12-02,40,53,1/20/2009,1777,,,
Obama,2013-12-03,41,51,1/20/2009,1778,,,
Obama,2013-12-04,42,51,1/20/2009,1779,,,
Obama,2013-12-05,43,50,1/20/2009,1780,,,
Obama,2013-12-06,42,51,1/20/2009,1781,,,
Obama,2013-12-08,41,50,1/20/2009,1783,,,
Obama,2013-12-09,40,51,1/20/2009,1784,,,
Obama,2013-12-10,41,49,1/20/2009,1785,,,
Obama,2013-12-11,42,49,1/20/2009,1786,,,
Obama,2013-12-12,42,49,1/20/2009,1787,,,
Obama,2013-12-13,41,50,1/20/2009,1788,,,
Obama,2013-12-14,41,51,1/20/2009,1789,,,
Obama,2013-12-15,41,50,1/20/2009,1790,,,
Obama,2013-12-16,41,50,1/20/2009,1791,,,
Obama,2013-12-17,42,50,1/20/2009,1792,,,
Obama,2013-12-18,41,51,1/20/2009,1793,,,
Obama,2013-12-19,40,52,1/20/2009,1794,,,
Obama,2013-12-20,40,52,1/20/2009,1795,,,
Obama,2013-12-21,40,53,1/20/2009,1796,,,
Obama,2013-12-22,40,53,1/20/2009,1797,,,
Obama,2013-12-23,39,54,1/20/2009,1798,,,
Obama,2013-12-26,40,53,1/20/2009,1801,,,
Obama,2013-12-27,42,52,1/20/2009,1802,,,
Obama,2013-12-28,44,49,1/20/2009,1803,,,
Obama,2013-12-29,44,49,1/20/2009,1804,,,
Obama,2014-01-02,42,50,1/20/2009,1808,,,
Obama,2014-01-03,40,53,1/20/2009,1809,,,
Obama,2014-01-04,40,53,1/20/2009,1810,,,
Obama,2014-01-05,41,53,1/20/2009,1811,,,
Obama,2014-01-06,41,53,1/20/2009,1812,,,
Obama,2014-01-07,41,52,1/20/2009,1813,,,
Obama,2014-01-08,41,51,1/20/2009,1814,,,
Obama,2014-01-09,42,50,1/20/2009,1815,,,
Obama,2014-01-10,42,50,1/20/2009,1816,,,
Obama,2014-01-11,43,51,1/20/2009,1817,,,
Obama,2014-01-12,42,51,1/20/2009,1818,,,
Obama,2014-01-13,40,53,1/20/2009,1819,,,
Obama,2014-01-14,40,52,1/20/2009,1820,,,
Obama,2014-01-15,39,53,1/20/2009,1821,,,
Obama,2014-01-16,39,53,1/20/2009,1822,,,
Obama,2014-01-17,39,53,1/20/2009,1823,,,
Obama,2014-01-18,40,52,1/20/2009,1824,,,
Obama,2014-01-19,40,51,1/20/2009,1825,,,
Obama,2014-01-20,41,50,1/20/2009,1826,,,
Obama,2014-01-21,42,49,1/20/2009,1827,,,
Obama,2014-01-22,42,49,1/20/2009,1828,,,
Obama,2014-01-23,43,49,1/20/2009,1829,,,
Obama,2014-01-24,43,50,1/20/2009,1830,,,
Obama,2014-01-25,42,51,1/20/2009,1831,,,
Obama,2014-01-26,41,52,1/20/2009,1832,,,
Obama,2014-01-27,41,50,1/20/2009,1833,,,
Obama,2014-01-28,41,50,1/20/2009,1834,,,
Obama,2014-01-29,42,49,1/20/2009,1835,,,
Obama,2014-01-30,43,50,1/20/2009,1836,,,
Obama,2014-01-31,42,51,1/20/2009,1837,,,-1.4
Obama,2014-02-01,41,51,1/20/2009,1838,234.781,6.7,
Obama,2014-02-03,40,51,1/20/2009,1840,,,
Obama,2014-02-05,41,50,1/20/2009,1842,,,
Obama,2014-02-06,40,51,1/20/2009,1843,,,
Obama,2014-02-07,39,52,1/20/2009,1844,,,
Obama,2014-02-08,41,51,1/20/2009,1845,,,
Obama,2014-02-09,42,51,1/20/2009,1846,,,
Obama,2014-02-10,42,50,1/20/2009,1847,,,
Obama,2014-02-11,40,51,1/20/2009,1848,,,
Obama,2014-02-12,39,51,1/20/2009,1849,,,
Obama,2014-02-13,40,52,1/20/2009,1850,,,
Obama,2014-02-14,40,52,1/20/2009,1851,,,
Obama,2014-02-15,41,53,1/20/2009,1852,,,
Obama,2014-02-16,41,53,1/20/2009,1853,,,
Obama,2014-02-17,42,52,1/20/2009,1854,,,
Obama,2014-02-18,44,50,1/20/2009,1855,,,
Obama,2014-02-19,46,50,1/20/2009,1856,,,
Obama,2014-02-20,45,50,1/20/2009,1857,,,
Obama,2014-02-21,44,51,1/20/2009,1858,,,
Obama,2014-02-22,44,51,1/20/2009,1859,,,
Obama,2014-02-23,44,52,1/20/2009,1860,,,
Obama,2014-02-24,44,53,1/20/2009,1861,,,
Obama,2014-02-25,43,54,1/20/2009,1862,,,
Obama,2014-02-26,42,54,1/20/2009,1863,,,
Obama,2014-02-27,42,54,1/20/2009,1864,,,
Obama,2014-02-28,40,56,1/20/2009,1865,,,-1.4
Obama,2014-03-01,40,56,1/20/2009,1866,236.293,6.7,
Obama,2014-03-02,42,54,1/20/2009,1867,,,
Obama,2014-03-03,43,52,1/20/2009,1868,,,
Obama,2014-03-04,42,54,1/20/2009,1869,,,
Obama,2014-03-05,41,55,1/20/2009,1870,,,
Obama,2014-03-06,42,55,1/20/2009,1871,,,
Obama,2014-03-08,45,51,1/20/2009,1873,,,
Obama,2014-03-09,45,51,1/20/2009,1874,,,
Obama,2014-03-10,45,51,1/20/2009,1875,,,
Obama,2014-03-11,43,52,1/20/2009,1876,,,
Obama,2014-03-12,41,54,1/20/2009,1877,,,
Obama,2014-03-13,40,54,1/20/2009,1878,,,
Obama,2014-03-14,39,55,1/20/2009,1879,,,
Obama,2014-03-15,40,54,1/20/2009,1880,,,
Obama,2014-03-16,40,55,1/20/2009,1881,,,
Obama,2014-03-17,41,52,1/20/2009,1882,,,
Obama,2014-03-18,45,49,1/20/2009,1883,,,
Obama,2014-03-19,45,49,1/20/2009,1884,,,
Obama,2014-03-20,43,52,1/20/2009,1885,,,
Obama,2014-03-21,40,55,1/20/2009,1886,,,
Obama,2014-03-22,43,53,1/20/2009,1887,,,
Obama,2014-03-23,44,51,1/20/2009,1888,,,
Obama,2014-03-24,45,50,1/20/2009,1889,,,
Obama,2014-03-25,42,52,1/20/2009,1890,,,
Obama,2014-03-26,42,53,1/20/2009,1891,,,
Obama,2014-03-27,40,54,1/20/2009,1892,,,
Obama,2014-03-28,43,52,1/20/2009,1893,,,
Obama,2014-03-29,43,52,1/20/2009,1894,,,
Obama,2014-03-30,45,50,1/20/2009,1895,,,
Obama,2014-03-31,44,51,1/20/2009,1896,,,-1.4
Obama,2014-04-01,44,50,1/20/2009,1897,237.072,6.2,
Obama,2014-04-02,45,50,1/20/2009,1898,,,
Obama,2014-04-03,45,50,1/20/2009,1899,,,
Obama,2014-04-04,43,53,1/20/2009,1900,,,
Obama,2014-04-05,42,53,1/20/2009,1901,,,
Obama,2014-04-06,44,52,1/20/2009,1902,,,
Obama,2014-04-07,44,51,1/20/2009,1903,,,
Obama,2014-04-08,44,51,1/20/2009,1904,,,
Obama,2014-04-09,42,52,1/20/2009,1905,,,
Obama,2014-04-10,42,52,1/20/2009,1906,,,
Obama,2014-04-11,43,51,1/20/2009,1907,,,
Obama,2014-04-12,43,51,1/20/2009,1908,,,
Obama,2014-04-13,44,50,1/20/2009,1909,,,
Obama,2014-04-14,43,51,1/20/2009,1910,,,
Obama,2014-04-15,42,52,1/20/2009,1911,,,
Obama,2014-04-16,42,51,1/20/2009,1912,,,
Obama,2014-04-17,43,50,1/20/2009,1913,,,
Obama,2014-04-18,45,49,1/20/2009,1914,,,
Obama,2014-04-19,45,49,1/20/2009,1915,,,
Obama,2014-04-21,46,48,1/20/2009,1917,,,
Obama,2014-04-22,45,49,1/20/2009,1918,,,
Obama,2014-04-23,45,49,1/20/2009,1919,,,
Obama,2014-04-24,44,50,1/20/2009,1920,,,
Obama,2014-04-25,44,51,1/20/2009,1921,,,
Obama,2014-04-26,45,50,1/20/2009,1922,,,
Obama,2014-04-27,43,52,1/20/2009,1923,,,
Obama,2014-04-28,44,52,1/20/2009,1924,,,
Obama,2014-04-29,43,52,1/20/2009,1925,,,
Obama,2014-04-30,46,49,1/20/2009,1926,,,5.3
Obama,2014-05-01,45,49,1/20/2009,1927,237.9,6.3,
Obama,2014-05-02,43,51,1/20/2009,1928,,,
Obama,2014-05-03,42,53,1/20/2009,1929,,,
Obama,2014-05-04,44,51,1/20/2009,1930,,,
Obama,2014-05-05,43,52,1/20/2009,1931,,,
Obama,2014-05-06,45,50,1/20/2009,1932,,,
Obama,2014-05-07,44,51,1/20/2009,1933,,,
Obama,2014-05-08,47,48,1/20/2009,1934,,,
Obama,2014-05-09,45,50,1/20/2009,1935,,,
Obama,2014-05-10,45,50,1/20/2009,1936,,,
Obama,2014-05-11,44,50,1/20/2009,1937,,,
Obama,2014-05-12,46,49,1/20/2009,1938,,,
Obama,2014-05-13,45,49,1/20/2009,1939,,,
Obama,2014-05-14,44,50,1/20/2009,1940,,,
Obama,2014-05-15,44,49,1/20/2009,1941,,,
Obama,2014-05-16,46,48,1/20/2009,1942,,,
Obama,2014-05-17,44,51,1/20/2009,1943,,,
Obama,2014-05-18,43,52,1/20/2009,1944,,,
Obama,2014-05-19,42,53,1/20/2009,1945,,,
Obama,2014-05-20,42,52,1/20/2009,1946,,,
Obama,2014-05-21,45,49,1/20/2009,1947,,,
Obama,2014-05-22,44,51,1/20/2009,1948,,,
Obama,2014-05-23,44,51,1/20/2009,1949,,,
Obama,2014-05-24,42,54,1/20/2009,1950,,,
Obama,2014-05-25,44,52,1/20/2009,1951,,,
Obama,2014-05-26,44,52,1/20/2009,1952,,,
Obama,2014-05-27,45,50,1/20/2009,1953,,,
Obama,2014-05-28,45,50,1/20/2009,1954,,,
Obama,2014-05-29,45,51,1/20/2009,1955,,,
Obama,2014-05-30,44,52,1/20/2009,1956,,,
Obama,2014-05-31,44,52,1/20/2009,1957,,,5.3
Obama,2014-06-01,44,51,1/20/2009,1958,238.343,6.1,
Obama,2014-06-02,43,52,1/20/2009,1959,,,
Obama,2014-06-04,43,51,1/20/2009,1961,,,
Obama,2014-06-05,43,51,1/20/2009,1962,,,
Obama,2014-06-06,44,50,1/20/2009,1963,,,
Obama,2014-06-07,43,51,1/20/2009,1964,,,
Obama,2014-06-08,45,49,1/20/2009,1965,,,
Obama,2014-06-09,44,50,1/20/2009,1966,,,
Obama,2014-06-10,46,47,1/20/2009,1967,,,
Obama,2014-06-11,45,49,1/20/2009,1968,,,
Obama,2014-06-12,43,51,1/20/2009,1969,,,
Obama,2014-06-13,41,54,1/20/2009,1970,,,
Obama,2014-06-14,40,55,1/20/2009,1971,,,
Obama,2014-06-15,41,53,1/20/2009,1972,,,
Obama,2014-06-16,41,53,1/20/2009,1973,,,
Obama,2014-06-17,41,54,1/20/2009,1974,,,
Obama,2014-06-18,41,55,1/20/2009,1975,,,
Obama,2014-06-19,41,54,1/20/2009,1976,,,
Obama,2014-06-20,40,54,1/20/2009,1977,,,
Obama,2014-06-21,41,54,1/20/2009,1978,,,
Obama,2014-06-22,40,55,1/20/2009,1979,,,
Obama,2014-06-23,42,53,1/20/2009,1980,,,
Obama,2014-06-24,42,53,1/20/2009,1981,,,
Obama,2014-06-25,42,52,1/20/2009,1982,,,
Obama,2014-06-26,42,52,1/20/2009,1983,,,
Obama,2014-06-27,43,51,1/20/2009,1984,,,
Obama,2014-06-28,43,51,1/20/2009,1985,,,
Obama,2014-06-29,42,52,1/20/2009,1986,,,
Obama,2014-06-30,41,53,1/20/2009,1987,,,5.3
Obama,2014-07-01,40,54,1/20/2009,1988,238.25,6.2,
Obama,2014-07-02,41,53,1/20/2009,1989,,,
Obama,2014-07-03,43,52,1/20/2009,1990,,,
Obama,2014-07-05,45,51,1/20/2009,1992,,,
Obama,2014-07-06,44,52,1/20/2009,1993,,,
Obama,2014-07-07,44,51,1/20/2009,1994,,,
Obama,2014-07-08,42,54,1/20/2009,1995,,,
Obama,2014-07-09,42,53,1/20/2009,1996,,,
Obama,2014-07-10,41,55,1/20/2009,1997,,,
Obama,2014-07-11,42,53,1/20/2009,1998,,,
Obama,2014-07-12,42,53,1/20/2009,1999,,,
Obama,2014-07-13,43,52,1/20/2009,2000,,,
Obama,2014-07-14,44,51,1/20/2009,2001,,,
Obama,2014-07-15,43,51,1/20/2009,2002,,,
Obama,2014-07-16,42,52,1/20/2009,2003,,,
Obama,2014-07-17,42,53,1/20/2009,2004,,,
Obama,2014-07-18,43,53,1/20/2009,2005,,,
Obama,2014-07-19,44,52,1/20/2009,2006,,,
Obama,2014-07-20,44,50,1/20/2009,2007,,,
Obama,2014-07-21,44,49,1/20/2009,2008,,,
Obama,2014-07-22,42,51,1/20/2009,2009,,,
Obama,2014-07-23,42,52,1/20/2009,2010,,,
Obama,2014-07-24,39,54,1/20/2009,2011,,,
Obama,2014-07-25,40,53,1/20/2009,2012,,,
Obama,2014-07-26,40,52,1/20/2009,2013,,,
Obama,2014-07-27,41,52,1/20/2009,2014,,,
Obama,2014-07-28,40,54,1/20/2009,2015,,,
Obama,2014-07-29,39,55,1/20/2009,2016,,,
Obama,2014-07-30,41,54,1/20/2009,2017,,,
Obama,2014-07-31,42,53,1/20/2009,2018,,,5.0
Obama,2014-08-01,42,53,1/20/2009,2019,237.852,6.1,
Obama,2014-08-02,41,54,1/20/2009,2020,,,
Obama,2014-08-03,42,53,1/20/2009,2021,,,
Obama,2014-08-04,42,53,1/20/2009,2022,,,
Obama,2014-08-05,41,53,1/20/2009,2023,,,
Obama,2014-08-06,41,53,1/20/2009,2024,,,
Obama,2014-08-07,44,50,1/20/2009,2025,,,
Obama,2014-08-08,43,51,1/20/2009,2026,,,
Obama,2014-08-10,43,52,1/20/2009,2028,,,
Obama,2014-08-11,41,55,1/20/2009,2029,,,
Obama,2014-08-12,42,53,1/20/2009,2030,,,
Obama,2014-08-13,40,53,1/20/2009,2031,,,
Obama,2014-08-14,42,51,1/20/2009,2032,,,
Obama,2014-08-15,41,53,1/20/2009,2033,,,
Obama,2014-08-16,41,53,1/20/2009,2034,,,
Obama,2014-08-17,41,53,1/20/2009,2035,,,
Obama,2014-08-18,42,51,1/20/2009,2036,,,
Obama,2014-08-19,43,51,1/20/2009,2037,,,
Obama,2014-08-20,44,50,1/20/2009,2038,,,
Obama,2014-08-21,43,50,1/20/2009,2039,,,
Obama,2014-08-22,41,53,1/20/2009,2040,,,
Obama,2014-08-23,40,52,1/20/2009,2041,,,
Obama,2014-08-24,42,51,1/20/2009,2042,,,
Obama,2014-08-25,42,51,1/20/2009,2043,,,
Obama,2014-08-26,41,53,1/20/2009,2044,,,
Obama,2014-08-27,40,54,1/20/2009,2045,,,
Obama,2014-08-28,41,53,1/20/2009,2046,,,
Obama,2014-08-29,41,52,1/20/2009,2047,,,
Obama,2014-08-30,42,51,1/20/2009,2048,,,
Obama,2014-08-31,42,51,1/20/2009,2049,,,5.0
Obama,2014-09-01,42,52,1/20/2009,2050,238.031,5.9,
Obama,2014-09-02,39,54,1/20/2009,2051,,,
Obama,2014-09-03,38,54,1/20/2009,2052,,,
Obama,2014-09-05,38,54,1/20/2009,2054,,,
Obama,2014-09-06,40,53,1/20/2009,2055,,,
Obama,2014-09-07,42,53,1/20/2009,2056,,,
Obama,2014-09-08,42,52,1/20/2009,2057,,,
Obama,2014-09-09,42,52,1/20/2009,2058,,,
Obama,2014-09-10,40,54,1/20/2009,2059,,,
Obama,2014-09-11,41,54,1/20/2009,2060,,,
Obama,2014-09-12,40,54,1/20/2009,2061,,,
Obama,2014-09-13,41,54,1/20/2009,2062,,,
Obama,2014-09-14,41,54,1/20/2009,2063,,,
Obama,2014-09-15,41,55,1/20/2009,2064,,,
Obama,2014-09-16,43,53,1/20/2009,2065,,,
Obama,2014-09-17,42,53,1/20/2009,2066,,,
Obama,2014-09-18,42,53,1/20/2009,2067,,,
Obama,2014-09-19,40,55,1/20/2009,2068,,,
Obama,2014-09-20,42,53,1/20/2009,2069,,,
Obama,2014-09-21,45,50,1/20/2009,2070,,,
Obama,2014-09-22,44,51,1/20/2009,2071,,,
Obama,2014-09-23,44,51,1/20/2009,2072,,,
Obama,2014-09-24,42,53,1/20/2009,2073,,,
Obama,2014-09-25,42,52,1/20/2009,2074,,,
Obama,2014-09-26,42,53,1/20/2009,2075,,,
Obama,2014-09-28,43,52,1/20/2009,2077,,,
Obama,2014-09-29,43,52,1/20/2009,2078,,,
Obama,2014-09-30,44,52,1/20/2009,2079,,,5.0
Obama,2014-10-01,42,54,1/20/2009,2080,237.433,5.7,
Obama,2014-10-02,42,54,1/20/2009,2081,,,
Obama,2014-10-03,41,55,1/20/2009,2082,,,
Obama,2014-10-04,42,53,1/20/2009,2083,,,
Obama,2014-10-05,44,50,1/20/2009,2084,,,
Obama,2014-10-06,44,50,1/20/2009,2085,,,
Obama,2014-10-07,44,51,1/20/2009,2086,,,
Obama,2014-10-08,40,55,1/20/2009,2087,,,
Obama,2014-10-09,39,56,1/20/2009,2088,,,
Obama,2014-10-10,39,57,1/20/2009,2089,,,
Obama,2014-10-11,42,54,1/20/2009,2090,,,
Obama,2014-10-12,42,53,1/20/2009,2091,,,
Obama,2014-10-13,41,54,1/20/2009,2092,,,
Obama,2014-10-14,40,55,1/20/2009,2093,,,
Obama,2014-10-15,42,52,1/20/2009,2094,,,
Obama,2014-10-16,43,51,1/20/2009,2095,,,
Obama,2014-10-17,42,53,1/20/2009,2096,,,
Obama,2014-10-18,40,55,1/20/2009,2097,,,
Obama,2014-10-19,40,55,1/20/2009,2098,,,
Obama,2014-10-20,40,54,1/20/2009,2099,,,
Obama,2014-10-21,41,54,1/20/2009,2100,,,
Obama,2014-10-22,40,54,1/20/2009,2101,,,
Obama,2014-10-23,42,54,1/20/2009,2102,,,
Obama,2014-10-24,43,53,1/20/2009,2103,,,
Obama,2014-10-25,43,52,1/20/2009,2104,,,
Obama,2014-10-26,42,52,1/20/2009,2105,,,
Obama,2014-10-27,42,53,1/20/2009,2106,,,
Obama,2014-10-28,42,53,1/20/2009,2107,,,
Obama,2014-10-29,43,52,1/20/2009,2108,,,
Obama,2014-10-30,41,54,1/20/2009,2109,,,
Obama,2014-11-01,40,54,1/20/2009,2111,236.151,5.8,
Obama,2014-11-02,41,54,1/20/2009,2112,,,
Obama,2014-11-03,42,53,1/20/2009,2113,,,
Obama,2014-11-04,43,51,1/20/2009,2114,,,
Obama,2014-11-05,41,53,1/20/2009,2115,,,
Obama,2014-11-06,41,54,1/20/2009,2116,,,
Obama,2014-11-07,40,55,1/20/2009,2117,,,
Obama,2014-11-08,39,56,1/20/2009,2118,,,
Obama,2014-11-09,40,55,1/20/2009,2119,,,
Obama,2014-11-10,39,56,1/20/2009,2120,,,
Obama,2014-11-11,42,52,1/20/2009,2121,,,
Obama,2014-11-12,41,53,1/20/2009,2122,,,
Obama,2014-11-13,42,52,1/20/2009,2123,,,
Obama,2014-11-14,42,53,1/20/2009,2124,,,
Obama,2014-11-15,44,51,1/20/2009,2125,,,
Obama,2014-11-16,44,51,1/20/2009,2126,,,
Obama,2014-11-17,43,51,1/20/2009,2127,,,
Obama,2014-11-18,42,52,1/20/2009,2128,,,
Obama,2014-11-19,42,53,1/20/2009,2129,,,
Obama,2014-11-20,41,54,1/20/2009,2130,,,
Obama,2014-11-21,41,55,1/20/2009,2131,,,
Obama,2014-11-22,42,54,1/20/2009,2132,,,
Obama,2014-11-23,43,52,1/20/2009,2133,,,
Obama,2014-11-24,43,52,1/20/2009,2134,,,
Obama,2014-11-25,44,52,1/20/2009,2135,,,
Obama,2014-11-26,41,54,1/20/2009,2136,,,
Obama,2014-11-28,43,53,1/20/2009,2138,,,
Obama,2014-11-29,44,51,1/20/2009,2139,,,
Obama,2014-11-30,45,50,1/20/2009,2140,,,2.0
Obama,2014-12-01,45,50,1/20/2009,2141,234.812,5.6,
Obama,2014-12-02,41,53,1/20/2009,2142,,,
Obama,2014-12-03,42,52,1/20/2009,2143,,,
Obama,2014-12-05,41,52,1/20/2009,2145,,,
Obama,2014-12-06,43,51,1/20/2009,2146,,,
Obama,2014-12-07,44,51,1/20/2009,2147,,,
Obama,2014-12-08,44,52,1/20/2009,2148,,,
Obama,2014-12-09,44,51,1/20/2009,2149,,,
Obama,2014-12-10,42,53,1/20/2009,2150,,,
Obama,2014-12-12,44,51,1/20/2009,2152,,,
Obama,2014-12-13,43,52,1/20/2009,2153,,,
Obama,2014-12-14,44,51,1/20/2009,2154,,,
Obama,2014-12-15,43,52,1/20/2009,2155,,,
Obama,2014-12-16,42,52,1/20/2009,2156,,,
Obama,2014-12-17,42,52,1/20/2009,2157,,,
Obama,2014-12-18,43,52,1/20/2009,2158,,,
Obama,2014-12-19,45,50,1/20/2009,2159,,,
Obama,2014-12-20,47,49,1/20/2009,2160,,,
Obama,2014-12-21,47,49,1/20/2009,2161,,,
Obama,2014-12-22,44,51,1/20/2009,2162,,,
Obama,2014-12-23,43,50,1/20/2009,2163,,,
Obama,2014-12-26,43,51,1/20/2009,2166,,,
Obama,2014-12-27,46,49,1/20/2009,2167,,,
Obama,2014-12-28,45,50,1/20/2009,2168,,,
Obama,2014-12-29,48,48,1/20/2009,2169,,,
Obama,2014-12-30,47,48,1/20/2009,2170,,,
Obama,2015-01-02,48,47,1/20/2009,2173,,,
Obama,2015-01-03,46,48,1/20/2009,2174,,,
Obama,2015-01-04,44,49,1/20/2009,2175,,,
Obama,2015-01-05,46,48,1/20/2009,2176,,,
Obama,2015-01-06,45,48,1/20/2009,2177,,,
Obama,2015-01-07,46,47,1/20/2009,2178,,,
Obama,2015-01-08,44,49,1/20/2009,2179,,,
Obama,2015-01-09,44,50,1/20/2009,2180,,,
Obama,2015-01-10,44,50,1/20/2009,2181,,,
Obama,2015-01-11,46,48,1/20/2009,2182,,,
Obama,2015-01-12,47,48,1/20/2009,2183,,,
Obama,2015-01-13,46,48,1/20/2009,2184,,,
